timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,face_detected,calibration_quality
1787900733480,15,690.0381060060752,1157.7177532878713,1142.7167899778071,1189.1197572778835,2,1,terminal,0.18022205492388077,908,0,0.8,0.0,0.30886434750883734,True,0.0
1787900733622,16,462.8252940152752,1934.9147648449498,938.7493411890474,1412.8582595480034,2,0,terminal,0.5094591805296664,1050,0,0.8,0.0,0.3284943596524523,True,0.0
1787900733752,17,1045.4347863646349,1437.2040852016044,970.7549747417236,1420.1620072440837,2,0,terminal,0.42925174550202105,1180,0,0.8,0.0,0.34808882875187913,True,0.0
1787900733881,18,1344.3143182234642,1854.5003412375106,1082.8227777862458,1550.4635074421117,-1,-1,off_screen,0.0,0,0,1.0,0.0,0.3676013556520759,True,0.0
1787900734012,19,1225.5838779551138,1601.3731234447987,1125.6511078369062,1565.7363922429176,-1,-1,off_screen,0.0,131,0,1.0,0.0,0.38698246982742734,True,0.0
1787900734143,20,1900.3222175981175,1592.6142082432248,1358.0524407652697,1573.7997370430096,-1,-1,off_screen,0.0,261,0,1.0,0.0,0.406269900055259,True,0.0
1787900734273,21,1210.9968655161194,1769.6802976001995,1313.9357681905246,1632.5639052101665,-1,-1,off_screen,0.0,391,0,1.0,0.0,0.425465412112078,True,0.0
1787900734401,22,666.6125105428137,1798.6725795039652,1119.7387908962114,1682.3965074983057,-1,-1,off_screen,0.0,519,0,1.0,0.0,0.4445637231990583,True,0.0
1787900734529,23,641.6841150767929,1996.2590273595117,976.3223881503858,1776.5552634566675,-1,-1,off_screen,0.0,648,0,1.0,0.0,0.46356096889454657,True,0.0
1787900734665,24,1303.6190655924588,2099.2687944598842,1074.5113913830078,1873.3693227576323,-1,-1,off_screen,0.0,783,0,1.0,0.0,0.4823722599585466,True,0.0
1787900734800,25,1487.9738758642582,2118.1322581388104,1198.5501367273828,1946.7982033719854,-1,-1,off_screen,0.0,918,0,1.0,0.0,0.5011360171439659,True,0.0
1787900734934,26,784.0314491938069,1677.5906388417054,1074.19453046731,1866.0359340129014,-1,-1,off_screen,0.0,1052,0,1.0,0.0,0.5197714559293072,True,0.0
1787900735073,27,1164.644045359854,1177.970985608613,1101.329384935073,1659.6164494916147,-1,-1,off_screen,0.0,1191,0,1.0,0.0,0.5382857470422882,True,0.0
1787900735213,28,1481.8572337755809,1439.7763252953341,1215.4877395872252,1593.6644122327302,-1,-1,off_screen,0.0,1332,0,1.0,0.0,0.5566406715089643,True,0.0
1787900735351,29,1307.2781705698233,1511.097710871248,1243.0248688820045,1568.8944018242855,-1,-1,off_screen,0.0,1470,0,1.0,0.0,0.5749368757256619,True,0.0
1787900735496,30,2008.3062072094172,1454.965220452253,1472.6092703802283,1534.7156474126757,-1,-1,off_screen,0.0,1615,0,1.0,0.0,0.5930718085649793,True,0.0
1787900735633,31,1344.4786651582267,1577.5037076661229,1434.170088813628,1547.5520654887098,-1,-1,off_screen,0.0,1751,0,1.0,0.0,0.6111622953496898,True,0.0
1787900735804,32,1856.8192103039912,1490.4266289467007,1560.9648252607367,1530.414434526107,-1,-1,off_screen,0.0,1922,0,1.0,0.0,0.6287694563568754,True,0.0
1787900735940,33,2195.4108586859993,1482.8161894263299,1751.2986352883154,1516.1349609961737,2,1,terminal,0.07140537524226442,0,1,1.2,0.0,0.6467367635356429,True,0.0
1787900736071,34,2442.910238434245,1382.0278192452683,1958.7821162320943,1475.9028184709018,2,2,terminal,0.44832261513089466,131,1,1.2,0.0,0.6646225878318799,True,0.0
1787900736201,35,2383.8452416504247,1437.5693349449493,2086.301053857593,1464.402773413116,2,2,terminal,0.6298292276707507,260,1,1.2,0.0,0.6824342696169826,True,0.0
1787900736335,36,606.9804091638738,1162.7123893600715,1642.5048604494773,1373.8956581972025,2,1,terminal,0.47112618563847175,394,1,1.2,0.0,0.7000908493341943,True,0.0
1787900736467,37,856.9225323981779,1098.224668703513,1406.8301620340874,1291.1943613490955,2,1,terminal,0.8891247288810684,526,1,1.2,0.0,0.7177023243711029,True,0.0
1787900736598,38,392.66097837039166,1053.0773517088758,1102.5794069349786,1219.7592584570295,2,0,terminal,0.11850339352324502,657,1,1.2,0.0,0.7352448553912438,True,0.0
1787900736727,39,654.7078387983458,908.4976355921177,968.2179364939888,1126.3807715975558,2,0,terminal,0.29705984072656966,786,1,1.0,0.0,0.7527232956717498,True,0.0
1787900736858,40,717.749796803253,1032.5342624117702,893.077494586768,1098.22681884182,1,0,sidebar,0.4084477339932381,0,0,1.2,0.0,0.7700615172868759,True,0.0
1787900736988,41,1471.3430815008944,2297.127847745812,1066.5571706610058,1457.8971275130175,2,0,terminal,0.17000975577574295,0,2,1.4,0.0,0.7873536382415247,True,0.0
1787900737117,42,2146.357312079533,1682.4969764015364,1390.497213086564,1525.277082179573,2,1,terminal,0.46706949796410546,129,2,1.2,0.0,0.8045435834467085,True,0.0
1787900737245,43,2378.9455051042946,1602.6887006515942,1687.031700691883,1548.5005677211793,-1,-1,off_screen,0.0,0,1,1.4,0.0,0.8217129501827241,True,0.0
1787900737374,44,2611.7513903004233,1517.1183891532337,1964.447607574445,1539.0859141507956,-1,-1,off_screen,0.0,129,1,1.4,0.0,0.8387545374251495,True,0.0
1787900737508,45,2682.373017172127,1264.3896070376823,2179.8252304537496,1456.6770220168617,2,2,terminal,0.6149161445295581,0,3,1.4,0.0,0.8556270632890882,True,0.0
1787900737637,46,2720.3284075437778,1273.3052720128287,2341.976183580758,1401.6654970156517,2,2,terminal,0.3840763971979362,129,3,1.2,0.0,0.8724908813598027,True,0.0
1787900737766,47,2904.029960391564,1349.7632308358097,2510.5923166239995,1386.094817161699,-1,-1,off_screen,0.0,0,2,1.4,0.0,0.8892800137757633,True,0.0
1787900737899,48,2683.0367544529804,1275.4619165157146,2562.325647972694,1352.9049469679035,-1,-1,off_screen,0.0,132,2,1.4,0.0,0.9059152338950018,True,0.0
1787900738030,49,3426.620495621363,1145.1354932390452,2821.6141022672946,1290.574110849246,-1,-1,off_screen,0.0,263,2,1.4,0.0,0.9225067334236885,True,0.0
1787900738158,50,4527.226453717428,1119.3352435673296,3333.2978077023345,1239.202450664671,-1,-1,off_screen,0.0,391,2,1.4,0.0,0.9390783514169385,True,0.0
1787900738285,51,3796.8189013984907,1145.483123308435,3472.354135811181,1211.0866524578003,-1,-1,off_screen,0.0,519,2,1.4,0.0,0.9555856893914295,True,0.0
1787900738410,52,3774.071351169243,1083.2404719810804,3562.8693004185993,1172.7327983147843,-1,-1,off_screen,0.0,644,2,1.4,0.0,0.9720363614582234,True,0.0
1787900738537,53,3556.5316973328227,1046.997471385761,3560.968019492866,1135.0122002360772,-1,-1,off_screen,0.0,770,2,1.4,0.0,0.9883931161369552,True,0.0
1787900738665,54,4023.425541537373,1022.9896784635705,3699.705276106218,1101.405443704325,-1,-1,off_screen,0.0,898,2,1.4,0.0,1.0046371344734932,True,0.0
1787900738794,55,3430.0025432602547,1010.2331019979885,3618.794456252429,1074.053741192424,-1,-1,off_screen,0.0,1027,2,1.4,0.0,1.0207965936583394,True,0.0
1787900738921,56,3361.4030127710134,1017.1879821237576,3541.577023208004,1056.994013471824,-1,-1,off_screen,0.0,1154,2,1.2,0.0,1.036903988415615,True,0.0
1787900739049,57,3510.678275736686,1044.9643354043335,3532.307398966608,1053.385110051577,-1,-1,off_screen,0.0,1282,2,1.2,0.0,1.0529048520510735,True,0.0
1787900739179,58,4195.001213082698,993.5051620880549,3731.115543201435,1035.4211256625204,-1,-1,off_screen,0.0,1412,2,1.2,0.0,1.0688428076115537,True,0.0
1787900739309,59,4437.5727509553335,963.1413141443628,3943.0527055276043,1013.737182207073,-1,-1,off_screen,0.0,1542,2,1.2,0.0,1.0846689427696241,True,0.0
1787900739441,60,3213.9351521918275,1077.8521720691122,3724.3174395268707,1032.9716791656847,-1,-1,off_screen,0.0,1674,2,1.2,0.0,1.1003687524745462,True,0.0
1787900739573,61,3341.947404206665,1146.3300491331677,3609.6064289308088,1066.9791901559297,-1,-1,off_screen,0.0,1806,2,1.2,0.0005366859474578989,1.1160402634359257,True,0.0
1787900739703,62,3208.542168542172,1148.66249435029,3489.2871508142175,1091.4841814142378,-1,-1,off_screen,0.0,1937,2,1.2,0.0005634595003026037,1.1316131574981139,True,0.0
1787900739832,63,3403.625391114355,1138.0793287200465,3463.5886229042585,1105.4627256059803,-1,-1,off_screen,0.0,2065,2,1.2,0.0005724993642609137,1.1471729423613881,True,0.0
1787900739961,64,3302.244747435232,1290.5792956466582,3415.1854602635503,1160.9976966181837,-1,-1,off_screen,0.0,2194,2,1.2,0.0004035441482507715,1.1626352704901326,True,0.0
1787900740091,65,3218.614531464899,1308.1548359457015,3356.2141816239546,1205.144838416439,-1,-1,off_screen,0.0,2325,2,1.2,0.0003320762508326521,1.178010491790755,True,0.0
1787900740224,66,3008.1546374437908,1315.2413244067668,3251.7963183699053,1238.1737842135371,-1,-1,off_screen,0.0,2457,2,1.2,0.0003747673028458298,1.1932374250971312,True,0.0
1787900740356,67,2774.72989039768,1205.4412117997833,3108.6763899782377,1228.354012489411,-1,-1,off_screen,0.0,2589,2,1.2,0.00029893966712876176,1.2084696471101926,True,0.0
1787900740485,68,2692.2073988743764,1217.714790600726,2983.7356926470793,1225.1622459228054,-1,-1,off_screen,0.0,2718,2,1.2,0.00023446992781478784,1.2236536045131283,True,0.0
1787900740615,69,1713.7050369359222,1428.9870922592438,2602.7264959337317,1286.309699823737,-1,-1,off_screen,0.0,2848,2,1.2,-0.0004232728090678463,1.2387315745794951,True,0.0
1787900740750,70,1486.0307300472862,1328.0942413904795,2267.717766167798,1298.8450622937596,2,2,terminal,0.6033886908813588,0,4,1.4,-0.0004142978152479257,1.2536874626291958,True,0.0
1787900740879,71,949.4173061096328,1056.7838977401625,1872.2276281503484,1226.2267129276804,2,2,terminal,0.35022831798411935,128,4,1.4,3.315336333383455e-05,1.2686618981284237,True,0.0
1787900741008,72,521.199359343067,962.4462248760358,1466.919147508164,1147.092566512187,2,1,terminal,0.5583585824480491,257,4,1.2,-0.00032093965024227074,1.2835707024765868,True,0.0
1787900741136,73,1623.7712136361793,2943.9611252676536,1513.9747673465686,1686.1531341388268,-1,-1,off_screen,0.0,0,3,1.4,-0.001719291027857157,1.298387459032902,True,0.0
1787900741266,74,1263.0470361933105,2601.0353925717927,1438.696448000591,1960.6178116687165,-1,-1,off_screen,0.0,130,3,1.4,-0.0010888904900889125,1.313182761139597,True,0.0
1787900741395,75,2525.7173442317076,1637.8470812799947,1764.802716869926,1863.7865925520998,-1,-1,off_screen,0.0,259,3,1.4,-0.0007155221871131927,1.32786937207973,True,0.0
1787900741534,76,2451.8839036231107,1313.3337436410688,1970.9270728958813,1698.6507378787903,-1,-1,off_screen,0.0,398,3,1.4,-0.0006284501354672008,1.3422877036511744,True,0.0
1787900741668,77,1378.7972959605647,618.6083214329484,1793.2881398152863,1374.6380129450376,2,2,terminal,0.18389917897114705,0,5,1.6,0.0006345587943383801,1.3567102417053447,True,0.0
1787900741799,78,1162.0983760069641,789.543970732771,1603.9312106727896,1199.1098002813576,2,1,terminal,0.4859370080997947,131,5,1.6,0.0012208195154981213,1.371179018509969,True,0.0
1787900741931,79,1299.625461382614,1164.1390329549931,1512.639485885737,1188.618570083448,2,1,terminal,0.621113353614728,263,5,1.4,0.0009115999760576712,1.385550542972498,True,0.0
1787900742067,80,2065.113086230492,987.6820346979952,1678.3815659891636,1128.3376094678122,2,1,terminal,0.22802830524008033,398,5,1.2,0.0031480603758455277,1.3997514303069507,True,0.0
1787900742198,81,2622.09324378031,956.2094594977702,1961.4950693265073,1076.6991644767995,1,2,second_file,0.41420367491867227,0,2,1.4,0.003514240716834819,1.4139536094733127,True,0.0
1787900742328,82,2026.185204135351,974.2994494325764,1980.9021097691602,1045.9792499635325,1,2,second_file,0.5048156807625257,130,2,1.2,0.0034253573127285275,1.4282569407586465,True,0.0
1787900742455,83,1749.2557892136658,1000.7295630506842,1911.4082136025118,1032.4043438896779,1,2,second_file,0.3934043682914826,256,2,1.2,0.0033321409602234692,1.4424787697905574,True,0.0
1787900742582,84,1797.8384922094629,1030.0218161500864,1877.337297184597,1031.6895855678003,1,2,second_file,0.32087272238234366,384,2,1.0,0.003193069205812818,1.4566380260404912,True,0.0
1787900742714,85,1825.3161056522063,1024.33812524306,1861.7309397248796,1029.484147470378,1,2,second_file,0.2888388879824346,516,2,1.0,0.0031068130561155635,1.4705782276538004,True,0.0
1787900742843,86,2273.074626967887,966.8976934142378,1985.1340458977816,1010.7082112535359,1,2,second_file,0.5750458946234639,644,2,0.8,0.002970290483618125,1.4845775986808267,True,0.0
1787900742976,87,2623.6252667663316,963.2760391086216,2176.6814121583466,996.4785596100616,1,2,second_file,0.7068495170021629,778,2,0.8,0.002992404206171048,1.4983670626060552,True,0.0
1787900743106,88,2393.1863159185737,922.5922004673079,2241.6328832864147,974.3126518672353,1,2,second_file,0.6228870692944205,907,2,0.8,0.0029067319019400566,1.5122347043395392,True,0.0
1787900743240,89,2376.0679614014575,1111.879257276424,2281.963406720927,1015.5826334899918,1,2,second_file,0.4812559191015249,1042,2,0.8,0.0022472788824813815,1.5258764000201945,True,0.0
1787900743370,90,1214.0254851364095,1584.0630717697268,1961.5820302455718,1186.1267649739123,2,2,terminal,0.49179570681012963,0,6,1.0,0.0017952337238427273,1.5396301843531301,True,0.0
1787900743501,91,1554.9486165796422,1277.7302080186205,1839.5920061457928,1213.6077978873245,2,2,terminal,0.26192022753021704,131,6,1.0,0.0022022029946267216,1.553264452546297,True,0.0
1787900743631,92,1530.853421476921,1113.030877886282,1746.9704307451311,1183.4347218870116,2,1,terminal,0.15205833124013834,261,6,1.0,0.002492085086413017,1.566820982226007,True,0.0
1787900743760,93,1450.7588588630888,887.2232416774015,1658.1069591805183,1094.5712778241286,1,1,main_file,0.26233798334477165,0,1,1.2,0.002599644962942002,1.5804106328326109,True,0.0
1787900743888,94,1574.513836567719,901.4079454089344,1633.0290223966783,1036.6222780995704,1,1,main_file,0.4031543891591052,128,1,1.2,0.002495828614509206,1.5939383598855723,True,0.0
1787900744013,95,1499.079959969479,902.9263552303802,1592.8443036685185,996.5135012388132,1,1,main_file,0.5437827256507994,253,1,1.2,0.0025038758190281223,1.607482726854449,True,0.0
1787900744151,96,1135.4718747625654,1217.5356739270273,1455.6325749967325,1062.8201530452775,1,1,main_file,0.5871841197374513,391,1,1.2,0.0016849037854194202,1.620637298211423,True,0.0
1787900744276,97,1482.5384070470996,2676.202364849101,1463.7043246118426,1546.8348165864245,-1,-1,off_screen,0.0,0,4,1.4,0.00027833135097718106,1.6340541345857307,True,0.0
1787900744405,98,1860.824648513772,1270.4603700478206,1582.8404217824213,1463.9224826248433,2,1,terminal,0.4882394898838158,0,7,1.6,0.0015536741606419664,1.647329566336451,True,0.0
1787900744540,99,1767.4649464869865,1007.1006529006869,1638.2277791937909,1326.8759337075962,2,1,terminal,0.4994109631046615,134,7,1.6,0.0018648815898605897,1.660338280831259,True,0.0
1787900744668,100,1769.0541926777407,967.929745537984,1677.4757032389757,1219.1920772567125,2,1,terminal,0.34889294334603993,263,7,1.6,0.0019238606555332174,1.673523178848481,True,0.0
1787900744798,101,1770.251529766261,922.8239721511796,1705.3084511971613,1130.2816457250526,2,1,terminal,0.17683096962041944,393,7,1.6,0.0019821573625987132,1.686545096310521,True,0.0
1787900744927,102,1902.823319568441,866.1483256694086,1764.562911708545,1051.0416497083593,1,1,main_file,0.0965109076703412,0,2,1.8,0.002019533780410754,1.6996413208990482,True,0.0
1787900745056,103,1853.5142824491195,736.4382037712965,1791.2483229307172,956.6606159272403,1,2,second_file,0.17795204166358813,0,3,2.0,0.002642959343487055,1.7126134282539105,True,0.0
1787900745183,104,2121.9855582282453,714.883534018338,1890.4694935199755,884.1274913545695,1,2,second_file,0.43946704943670056,127,3,2.0,0.0027784223818990185,1.7255784134178476,True,0.0
1787900745313,105,2109.2561795121687,702.0061005350185,1956.105499317633,829.4910741087042,1,2,second_file,0.5681815237316532,256,3,2.0,0.0028157291442153284,1.7384177984911926,True,0.0
