timestamp_ms,frame_index,gaze_x_raw,gaze_y_raw,gaze_x_smooth,gaze_y_smooth,grid_row,grid_col,section,confidence,dwell_time_ms,nrevisit_count,transition_rate,iris_size_delta,fps_actual,face_detected,calibration_quality
1787900592845,396,603.8527456014401,997.9374541359182,1646.1914691733336,983.0588188151094,1,1,main_file,0.438978704706131,0,10,0.8,-0.0030720391792488175,4.34250780395175,True,0.3495740135529508
1787900592975,397,218.12173615547323,1007.5010773801546,1217.7705492679754,990.3914963846229,1,1,main_file,0.3945154183766644,129,10,0.8,-0.0031145907452996956,4.347383078352704,True,0.3495740135529508
1787900593103,398,171.89532080420855,1001.2265302066314,904.0079807288453,993.6420065312254,1,0,sidebar,0.5832512027048469,0,9,1.0,-0.003133841598840172,4.352288564633302,True,0.3495740135529508
1787900593228,399,242.6982045991976,996.705602166573,705.6150478899509,994.5610852218297,1,0,sidebar,0.7140886950011976,125,9,1.0,-0.0031387897655740134,4.357239634489301,True,0.3495740135529508
1787900593355,400,277.2157862101137,991.1355752179039,577.0952693859997,993.5334322206519,1,0,sidebar,0.46347265127991366,252,9,1.0,-0.0031408744445553093,4.362116236506711,True,0.3495740135529508
1787900593481,401,295.7172986880537,991.2286119159804,492.6818781766159,992.8419861292504,1,0,sidebar,0.2667068717775525,378,9,1.0,-0.003143361439809462,4.366899665307918,True,0.3495740135529508
1787900593609,402,301.77806546256755,986.6024513199037,435.4107343624014,990.9701256864463,1,0,sidebar,0.12977705273842843,506,9,1.0,-0.0031156523417291138,4.371770804926081,True,0.3495740135529508
1787900593736,403,268.7394086205402,989.1194574155321,385.40933663984305,990.414925205172,-1,-1,off_screen,0.0,0,7,1.2,-0.0031393729667630026,4.376664809275462,True,0.3495740135529508
1787900593864,404,416.5837012059644,2695.7471562467135,394.76164600967945,1502.0145945176346,-1,-1,off_screen,0.0,128,7,1.2,-0.004098170367308722,4.381452494223925,True,0.3495740135529508
1787900593994,405,523.771623876438,2482.6105624579336,433.464639369707,1796.1933848997242,-1,-1,off_screen,0.0,257,7,1.2,-0.0038292581492047895,4.386126544216442,True,0.3495740135529508
1787900594120,406,666.0844599171961,2022.870183993673,503.25058553395365,1864.1964246279088,-1,-1,off_screen,0.0,383,7,1.2,-0.0035690706107386772,4.390935680364792,True,0.3495740135529508
1787900594249,407,959.6780375353285,1991.308889010159,640.1788211343661,1902.3301639425836,-1,-1,off_screen,0.0,513,7,1.2,-0.0036034531394355095,4.395624260745856,True,0.3495740135529508
